TransactionID,TransactionDT,TransactionAmt,ProductCD,card_id,device_id,card_type,card_bank,P_emaildomain,addr_match,DeviceType,isFraud
123969,7519916.132098248,114.49,H,3017,11180,debit,ICICI,gmail.com,1,mobile,0
123970,7520294.558980442,117.68,H,3211,15420,credit,Kotak,gmail.com,1,desktop,0
123971,7520730.692505211,59.6,C,3916,16976,credit,Axis,outlook.com,1,mobile,0
123972,7521157.220132341,244.49,W,7941,14686,debit,Kotak,temp-mail.org,1,unknown,0
123973,7521374.257973054,75.35,H,1601,6248,credit,HDFC,yahoo.com,1,desktop,0
123974,7521801.444203092,23.23,C,6515,10102,credit,HDFC,yahoo.com,1,desktop,0
123975,7522827.729679108,58.79,W,4146,6574,debit,HDFC,gmail.com,1,desktop,0
123976,7523710.330662249,50.34,H,2052,15239,credit,Axis,anonymous.com,1,mobile,0
123977,7524487.152173523,19.15,C,6634,14850,debit,ICICI,yahoo.com,0,desktop,0
123978,7524502.514782601,442.71,H,7973,7431,credit,HDFC,gmail.com,1,mobile,0
123979,7524838.4820702225,136.96,W,1522,10929,credit,SBI,gmail.com,1,mobile,0
123980,7526215.489662933,382.53,C,7216,8762,debit,SBI,anonymous.com,0,mobile,1
123981,7527049.705211712,13.63,W,3265,15362,credit,SBI,outlook.com,1,mobile,0
123982,7527565.078603407,24.09,H,5213,16640,credit,Axis,gmail.com,1,mobile,0
123983,7527575.095803947,44.09,W,2210,9021,debit,ICICI,gmail.com,1,mobile,0
123984,7527758.218748657,57.4,H,5351,16577,credit,Other,protonmail.com,1,desktop,0
123985,7527835.131560276,2.24,C,7215,16804,credit,HDFC,protonmail.com,0,mobile,1
123986,7527893.122307006,47.3,S,1212,9074,credit,Other,protonmail.com,1,desktop,0
123987,7528110.33696283,542.99,W,5167,13181,debit,Axis,yahoo.com,1,mobile,0
123988,7528473.208988414,99.62,H,2833,11328,credit,Other,gmail.com,1,mobile,0
123989,7528945.136929644,493.91,W,3870,5241,debit,Other,gmail.com,1,desktop,0
123990,7529514.998154985,10.27,C,4025,13325,credit,Kotak,yahoo.com,1,desktop,0
123991,7529515.327924346,16.22,C,2285,16309,debit,ICICI,yahoo.com,0,desktop,0
123992,7530835.313321118,29.07,H,2300,5872,credit,Other,gmail.com,1,mobile,0
123993,7530937.7729203105,54.43,W,7571,6094,credit,Kotak,outlook.com,1,unknown,0
123994,7531168.556758725,103.29,H,1759,7074,credit,ICICI,gmail.com,0,desktop,0
123995,7531176.627631417,209.24,W,7004,10848,debit,Axis,hotmail.com,1,mobile,0
123996,7531796.55822016,68.57,H,3479,16904,debit,ICICI,yahoo.com,1,desktop,0
123997,7533207.951814312,26.53,C,6206,14800,credit,Axis,yahoo.com,1,desktop,0
123998,7533600.837268286,80.02,W,3979,12317,credit,SBI,temp-mail.org,1,mobile,0
123999,7533962.789143175,81.46,H,1209,14140,credit,ICICI,anonymous.com,1,desktop,0
124000,7535293.410434085,115.93,W,1892,6473,debit,Other,gmail.com,1,desktop,0
124001,7535743.907791054,23.16,C,2242,6221,debit,Other,hotmail.com,1,desktop,0
124002,7536135.4715118,92.57,W,5012,15096,debit,Axis,yahoo.com,0,desktop,0
124003,7536227.265990612,34.97,C,6762,14152,debit,Axis,outlook.com,1,tablet,0
124004,7536441.365691591,139.3,W,2978,5310,debit,ICICI,yahoo.com,1,mobile,0
124005,7537237.55615761,448.34,H,7393,11254,credit,Other,hotmail.com,0,unknown,0
124006,7538152.981632268,28.85,C,6899,13415,debit,Axis,yahoo.com,1,mobile,0
124007,7538441.690693911,157.86,W,4155,14515,credit,HDFC,gmail.com,1,mobile,0
124008,7538453.873391228,61.52,W,6138,15276,debit,ICICI,yahoo.com,1,desktop,0
124009,7538636.560897576,821.67,C,3582,13997,debit,SBI,outlook.com,0,desktop,1
124010,7538847.703649496,50.06,W,2403,11595,credit,HDFC,protonmail.com,1,desktop,0
124011,7539577.416611669,103.95,H,6508,8825,credit,Other,yahoo.com,0,tablet,0
124012,7539698.429601856,34.58,H,7706,9089,credit,SBI,protonmail.com,1,desktop,0
124013,7540138.676216897,47.84,C,7034,7326,credit,Other,yahoo.com,1,desktop,0
124014,7540241.948291799,60.59,W,5088,11441,credit,ICICI,hotmail.com,1,tablet,0
124015,7540582.686821282,21.73,H,8435,9816,credit,Other,anonymous.com,0,desktop,0
124016,7540690.365857734,11.38,C,2115,9705,debit,Axis,yahoo.com,1,desktop,0
124017,7540863.515914179,19.06,W,2720,11295,credit,SBI,gmail.com,1,mobile,0
124018,7540866.719902609,13.25,C,1420,10545,credit,Kotak,anonymous.com,1,desktop,0
124019,7541185.436242663,79.44,W,8457,6776,credit,HDFC,gmail.com,1,desktop,0
124020,7541194.454911691,12.55,W,7905,13692,credit,Axis,anonymous.com,1,mobile,0
124021,7541286.801884639,238.99,W,5175,11959,debit,HDFC,gmail.com,1,desktop,0
124022,7541337.78731899,80.72,C,8486,16233,debit,Other,yahoo.com,1,desktop,0
124023,7542590.057053851,11.11,H,7004,8705,debit,SBI,outlook.com,0,desktop,0
124024,7542747.749317914,66.83,W,7787,16234,credit,Kotak,hotmail.com,1,desktop,0
124025,7542793.242028005,151.82,W,5533,17037,credit,Other,gmail.com,1,unknown,0
124026,7542883.820185156,9.03,C,1233,13933,credit,HDFC,hotmail.com,0,desktop,0
124028,7545052.8142505055,13.4,H,3053,6225,debit,HDFC,protonmail.com,1,mobile,0
124029,7545061.483531605,40.4,W,7534,8129,debit,HDFC,hotmail.com,1,mobile,0
124030,7545069.058233982,5.2,S,1801,7524,debit,SBI,hotmail.com,1,desktop,0
124031,7545353.104759824,39.52,W,5163,8806,debit,Axis,yahoo.com,1,unknown,0
124032,7545379.847509209,31.05,S,7030,10990,debit,HDFC,protonmail.com,1,desktop,0
124033,7545636.182815041,260.87,W,1524,13813,credit,Axis,gmail.com,1,desktop,0
124034,7545884.148892212,4.28,C,3760,6518,credit,SBI,hotmail.com,1,mobile,0
124035,7546184.027840039,13.19,H,7948,8904,credit,Axis,gmail.com,0,desktop,0
124036,7546488.407857799,10.3,S,3000,8230,debit,SBI,outlook.com,1,desktop,0
124037,7546696.927721703,178.61,W,1421,9868,credit,Axis,yahoo.com,1,unknown,0
124038,7547228.057121567,9.76,S,3765,8546,credit,HDFC,gmail.com,0,desktop,0
124039,7547364.584593597,16.77,W,1228,16126,debit,ICICI,anonymous.com,1,tablet,0
124040,7548162.641263649,168.31,W,3974,17069,debit,ICICI,outlook.com,1,tablet,0
124041,7548563.461248509,73.14,H,4437,11547,credit,Axis,gmail.com,1,desktop,0
124042,7548746.481176701,27.55,C,2490,16200,debit,HDFC,outlook.com,1,desktop,0
124043,7548850.667707938,328.22,W,1722,9476,debit,Other,gmail.com,1,mobile,0
124044,7549050.030652787,8.74,C,1827,6599,debit,Other,yahoo.com,1,desktop,0
124045,7549354.726835023,9.93,S,4062,14667,debit,ICICI,anonymous.com,1,mobile,0
124046,7549425.64696639,114.31,C,3316,5797,credit,ICICI,gmail.com,1,desktop,0
124047,7549501.044072907,16.37,C,6012,9291,credit,SBI,hotmail.com,0,desktop,0
124048,7549864.574889948,34.6,C,2118,10510,credit,Axis,yahoo.com,1,desktop,0
124049,7550059.938666665,91.16,W,5267,6980,credit,SBI,gmail.com,1,desktop,0
124050,7550175.029080071,31.39,C,7939,6715,credit,Other,hotmail.com,1,unknown,0
124051,7550204.315396336,53.66,C,7072,17412,debit,Other,yahoo.com,0,desktop,0
124052,7550408.7575207045,232.4,W,1994,8230,credit,Other,hotmail.com,1,desktop,0
124053,7550683.38634144,61.92,H,4465,13464,debit,ICICI,gmail.com,1,mobile,0
124054,7550791.3757024,55.4,C,2996,13978,credit,SBI,hotmail.com,1,mobile,0
124055,7551096.635106879,53.95,W,1958,9974,credit,Other,gmail.com,1,desktop,0
124056,7551747.126271549,21.69,H,4394,7582,credit,Other,gmail.com,1,desktop,0
124057,7551919.211153277,461.28,W,8031,8194,credit,ICICI,gmail.com,1,mobile,0
124058,7553273.170010885,26.27,H,5345,17085,credit,Other,outlook.com,1,mobile,0
124059,7553458.58125598,229.26,W,7210,11394,debit,Other,yahoo.com,1,mobile,0
124060,7554057.367800336,79.16,C,2946,11639,debit,Axis,yahoo.com,1,desktop,0
124061,7554214.02935288,27.4,C,3833,15282,debit,Other,gmail.com,1,mobile,0
124062,7554454.681169821,96.55,H,2058,10538,credit,HDFC,gmail.com,1,tablet,0
124063,7555041.367901407,226.2,W,5476,10948,debit,HDFC,protonmail.com,1,desktop,0
124064,7555511.227951838,38.23,C,4681,10275,debit,ICICI,gmail.com,1,mobile,0
124065,7555769.596805946,79.05,W,7023,5441,credit,Other,gmail.com,0,mobile,0
124066,7556319.1782172145,13.51,H,1638,9831,debit,ICICI,gmail.com,1,mobile,0
124067,7556672.193408072,70.56,C,3043,13838,credit,HDFC,gmail.com,1,desktop,0
124068,7558284.349154782,78.59,W,8252,5126,debit,Other,gmail.com,1,tablet,0
124069,7559244.043753755,8.99,S,5818,10904,credit,HDFC,gmail.com,0,mobile,0
124070,7559337.961253875,261.36,W,4626,9757,credit,Kotak,gmail.com,1,desktop,0
124071,7559623.448799565,36.47,C,1239,8227,debit,HDFC,gmail.com,1,desktop,0
124072,7559771.412571422,104.35,W,6421,15040,debit,Kotak,gmail.com,1,desktop,0
124073,7560055.508802997,6.99,S,7183,9609,credit,SBI,yahoo.com,0,tablet,0
124074,7560059.078085357,19.1,H,7877,10820,debit,Kotak,gmail.com,1,desktop,0
124075,7560068.199885641,175.74,C,3871,13724,credit,ICICI,yahoo.com,1,mobile,0
124076,7560482.45058403,59.98,W,3202,14425,credit,Kotak,anonymous.com,0,mobile,0
124077,7560926.34942362,22.94,C,2171,17471,debit,Other,gmail.com,1,desktop,0
124078,7561438.136314584,35.44,S,1717,10982,credit,SBI,yahoo.com,1,desktop,0
124079,7562005.9092752095,13.12,H,5920,9771,credit,Axis,anonymous.com,1,mobile,0
124080,7562465.006444704,12.15,C,6131,7472,debit,Other,yahoo.com,1,mobile,0
124081,7563512.61194461,110.07,C,4824,14193,credit,Axis,hotmail.com,1,mobile,0
124082,7563586.487531119,93.13,W,7155,8316,debit,SBI,hotmail.com,1,mobile,0
124083,7564300.143844872,20.58,S,2140,5530,credit,ICICI,gmail.com,1,mobile,0
124084,7564850.716710582,39.76,C,5203,17335,credit,Axis,gmail.com,1,mobile,0
124085,7564872.742723321,0.62,C,1038,15698,debit,SBI,anonymous.com,0,mobile,1
124086,7565043.206807937,21.9,W,2577,10002,debit,Kotak,protonmail.com,1,tablet,0
124087,7565203.559969996,79.23,H,3781,11352,debit,Other,yahoo.com,1,desktop,0
124088,7565815.110650457,359.01,W,1047,17220,debit,Kotak,gmail.com,1,mobile,0
124089,7566003.888927088,50.38,W,3394,8167,credit,ICICI,yahoo.com,1,desktop,0
124090,7566193.848817749,100.3,W,6975,7930,debit,ICICI,gmail.com,1,mobile,0
124091,7566490.383508996,34.84,C,1834,12427,credit,HDFC,yahoo.com,1,desktop,0
124092,7566640.766640289,167.68,W,4549,15423,debit,Other,gmail.com,1,desktop,0
124093,7566813.080274652,26.68,C,6666,11845,debit,ICICI,anonymous.com,1,mobile,0
124094,7566931.497756534,42.35,C,5863,15866,credit,SBI,gmail.com,1,desktop,0
124095,7567707.134511702,70.87,H,8008,10050,debit,Kotak,yahoo.com,1,mobile,0
124096,7567817.067230379,23.45,C,3852,6640,credit,SBI,temp-mail.org,1,desktop,0
124097,7567886.260421069,128.45,H,1935,15428,credit,ICICI,yahoo.com,1,desktop,0
124098,7567956.95205991,21.15,C,4056,11381,credit,HDFC,gmail.com,0,mobile,0
124099,7568465.352545872,95.5,W,1783,11713,credit,SBI,yahoo.com,1,desktop,0
124100,7568586.521776221,19.33,C,3991,8002,debit,SBI,hotmail.com,1,mobile,0
124101,7568840.811445807,713.01,W,5113,13140,credit,Axis,outlook.com,1,desktop,0
124102,7568866.759135583,2.9,S,6855,6984,credit,Axis,yahoo.com,1,desktop,0
124103,7568961.921988736,602.62,W,4198,6979,debit,Axis,protonmail.com,1,mobile,0
124104,7569090.864046121,152.15,W,4403,5308,credit,SBI,outlook.com,1,mobile,0
124105,7569157.083547011,23.34,H,1809,10711,credit,Axis,yahoo.com,1,mobile,0
124106,7569184.946800995,25.28,S,6121,14324,debit,Other,gmail.com,1,mobile,0
124107,7570046.891652845,66.44,H,8220,9144,debit,Kotak,yahoo.com,1,mobile,0
124108,7570698.218020562,567.02,W,2753,16817,debit,ICICI,hotmail.com,1,desktop,0
124109,7571172.4988229135,43.5,W,1982,9312,credit,HDFC,protonmail.com,1,unknown,0
124110,7571206.692756664,56.74,W,2083,11253,debit,SBI,hotmail.com,1,desktop,0
124111,7571211.342905947,230.95,W,1959,8901,credit,Kotak,temp-mail.org,1,mobile,0
124112,7571234.697361574,42.16,H,8464,14409,debit,Axis,yahoo.com,1,mobile,0
124113,7571478.113534184,45.01,S,2726,12407,debit,SBI,hotmail.com,1,desktop,0
124114,7571739.007338577,3.52,S,8000,7579,debit,Axis,yahoo.com,1,unknown,0
124115,7572264.246232553,12.9,S,3819,10904,credit,Other,protonmail.com,1,desktop,0
124116,7572445.900941319,636.93,W,8444,14587,credit,ICICI,yahoo.com,1,desktop,0
124117,7572863.933111545,19.36,S,4695,16224,credit,ICICI,outlook.com,1,mobile,0
124118,7572982.4168125,36.94,W,1643,8243,credit,Axis,outlook.com,1,mobile,0
124119,7573329.917870493,23.31,H,4678,15809,credit,SBI,yahoo.com,0,mobile,0
124120,7573682.5003326805,48.05,C,4895,9478,debit,HDFC,outlook.com,1,desktop,0
124121,7573744.232413327,0.64,C,1259,12572,credit,SBI,temp-mail.org,0,mobile,1
124122,7574111.29509661,13.32,S,2155,13500,debit,Axis,gmail.com,1,mobile,0
124123,7574142.407330798,228.41,W,4307,12761,debit,Kotak,hotmail.com,1,desktop,0
124124,7574589.68880018,153.04,W,4842,11281,credit,Other,hotmail.com,1,unknown,0
124125,7574641.65973077,14.5,W,3102,15362,credit,Other,gmail.com,1,mobile,0
124126,7574651.25302955,83.17,W,4780,6517,debit,HDFC,gmail.com,1,mobile,0
124127,7575035.610723179,23.98,S,2106,11405,credit,HDFC,yahoo.com,1,tablet,0
124128,7575303.130486948,101.82,H,5605,8339,debit,ICICI,hotmail.com,1,mobile,0
124129,7575518.432123147,86.34,H,4941,7345,credit,ICICI,yahoo.com,0,mobile,0
124130,7575636.170873285,280.51,W,4359,5571,credit,ICICI,gmail.com,1,desktop,0
124131,7576072.985037715,21.09,W,2403,7464,debit,Axis,yahoo.com,1,desktop,0
124132,7577523.478823147,17.39,C,4385,7339,credit,HDFC,anonymous.com,1,mobile,0
124133,7577608.178224239,29.13,C,1456,15774,debit,Other,gmail.com,1,mobile,0
124134,7577795.880767927,529.43,W,7082,10364,credit,Other,yahoo.com,1,mobile,0
124135,7577883.622534028,13.22,C,8073,14730,credit,Other,gmail.com,1,desktop,0
124136,7577996.748306834,45.55,W,2214,8704,credit,SBI,hotmail.com,1,desktop,0
124137,7578052.197015631,21.86,W,3264,11600,credit,ICICI,yahoo.com,1,desktop,0
124138,7578143.716814857,106.68,W,1244,12746,debit,Other,outlook.com,1,mobile,0
124139,7578319.825779481,18.45,C,5873,11973,credit,SBI,hotmail.com,0,mobile,0
124140,7578483.930576634,40.25,H,4103,7221,credit,HDFC,protonmail.com,1,desktop,0
124141,7579317.214916099,85.5,C,5356,12432,credit,Other,protonmail.com,1,unknown,0
124142,7579790.763883173,21.37,S,5252,14810,credit,Other,gmail.com,1,unknown,0
124143,7579932.967617967,80.42,W,4206,6457,debit,Other,gmail.com,1,desktop,0
124144,7580767.059966,93.43,H,7030,16647,debit,HDFC,temp-mail.org,1,desktop,0
124145,7580772.428717876,17.34,C,2793,11197,debit,HDFC,yahoo.com,1,desktop,0
124146,7580911.398894369,77.42,W,6385,6019,credit,HDFC,gmail.com,1,mobile,0
124147,7581026.510537506,81.91,W,1394,14460,debit,SBI,temp-mail.org,1,mobile,0
124148,7581597.433115593,29.1,S,4124,7774,credit,HDFC,hotmail.com,1,desktop,0
124149,7581953.2664116705,34.54,C,5407,7848,debit,SBI,gmail.com,1,desktop,0
124150,7582384.9605815485,88.27,H,7183,17021,debit,SBI,gmail.com,1,desktop,0
124151,7582733.668210855,197.92,W,4257,16944,debit,SBI,outlook.com,1,desktop,0
124152,7583102.535759107,10.66,W,7390,7907,credit,Axis,protonmail.com,1,mobile,0
124153,7583317.83598138,5.68,C,8124,10908,credit,Other,hotmail.com,1,mobile,0
124155,7583726.172828314,15.98,H,1963,6801,debit,ICICI,gmail.com,0,mobile,0
124156,7583757.909092897,124.41,W,1603,8606,credit,Axis,gmail.com,1,mobile,0
124157,7583853.486044712,82.44,H,1732,12746,debit,Other,temp-mail.org,0,mobile,0
124158,7584518.402401381,106.83,W,6836,10897,credit,HDFC,gmail.com,1,mobile,0
124159,7585966.782206102,56.98,W,7769,16116,credit,Kotak,outlook.com,1,desktop,0
124160,7586249.541415155,18.47,H,6530,14959,debit,Other,hotmail.com,1,desktop,0
124161,7586410.142094789,130.48,H,5094,14243,credit,Kotak,gmail.com,1,tablet,0
124162,7586567.913281847,8.0,S,6506,16046,credit,Axis,yahoo.com,1,desktop,0
124163,7586787.881441527,20.2,S,6346,15478,debit,ICICI,yahoo.com,1,desktop,0
124164,7586882.837776102,62.46,W,4494,15613,debit,Axis,gmail.com,1,mobile,0
124165,7587380.055416076,1529.37,W,2557,9202,credit,HDFC,hotmail.com,1,tablet,0
124166,7587418.55721127,14.36,C,4280,9685,debit,Other,gmail.com,1,mobile,0
124167,7587973.413850134,24.19,C,2499,14913,credit,SBI,gmail.com,1,mobile,0
124168,7588003.755878974,33.96,W,2468,10157,debit,Other,gmail.com,1,desktop,0
124169,7588084.748859629,227.96,W,7927,13000,debit,HDFC,hotmail.com,0,desktop,0
124170,7589051.852001223,22.92,W,2915,9609,debit,SBI,yahoo.com,0,mobile,0
124171,7589094.818470931,69.89,H,4396,8397,credit,ICICI,gmail.com,1,tablet,0
124172,7589485.26736714,25.61,H,1639,5819,credit,Other,gmail.com,0,desktop,0
124173,7589687.113397899,16.01,H,2365,12989,debit,Other,gmail.com,0,mobile,0
124174,7589858.111586131,46.12,H,7903,13593,credit,ICICI,yahoo.com,1,mobile,0
124175,7590026.646733848,23.84,C,1272,13085,debit,HDFC,gmail.com,1,mobile,0
124176,7590132.077326214,282.92,W,4772,11830,credit,ICICI,yahoo.com,1,tablet,0
124177,7590230.277912084,54.28,C,7474,11475,credit,HDFC,yahoo.com,1,desktop,0
124178,7590768.605395391,623.35,H,7613,6098,credit,HDFC,yahoo.com,1,unknown,0
124179,7590837.312921693,1126.2,W,3475,11600,credit,HDFC,gmail.com,1,mobile,0
124180,7591359.023581216,4198.25,H,7443,9989,debit,Kotak,anonymous.com,0,mobile,1
124181,7591424.809229108,28.72,W,7883,11766,credit,Axis,yahoo.com,1,desktop,0
124182,7591739.808117609,94.27,W,1808,13053,credit,ICICI,anonymous.com,1,desktop,0
124183,7591814.41700797,1060.34,W,7637,10275,debit,Kotak,anonymous.com,1,unknown,0
124184,7591905.317372055,19.98,S,4819,8878,credit,ICICI,gmail.com,1,mobile,0
124185,7591953.373072228,93.37,W,5329,7706,credit,Kotak,gmail.com,1,tablet,0
124186,7592610.409601859,26.65,H,3919,7880,debit,Kotak,yahoo.com,0,desktop,0
124187,7592653.543082829,24.26,W,2206,14261,credit,SBI,gmail.com,1,unknown,0
124188,7593053.804252681,35.08,C,7914,13936,credit,Kotak,yahoo.com,1,mobile,0
124189,7593506.639111133,76.39,W,5186,15943,credit,SBI,yahoo.com,0,mobile,0
124190,7594913.76172767,309.66,H,2132,11847,debit,Kotak,anonymous.com,1,tablet,0
124191,7595177.672137594,31.83,W,1751,11840,debit,Other,gmail.com,1,unknown,0
124192,7595278.608743515,282.37,W,1504,15102,debit,HDFC,outlook.com,1,desktop,0
124193,7596073.89691927,6.04,H,8180,16569,credit,Other,gmail.com,0,mobile,0
124194,7596274.82934577,221.61,H,6580,16867,debit,SBI,gmail.com,1,mobile,0
124195,7596374.277981406,1368.88,W,1178,16750,debit,ICICI,yahoo.com,0,desktop,1
124196,7596782.692372272,7.99,H,7325,14710,debit,Axis,gmail.com,1,unknown,0
124197,7597111.929215605,26.24,H,6597,5258,debit,SBI,temp-mail.org,0,desktop,0
124198,7597290.704745583,61.62,W,7801,14731,debit,Axis,protonmail.com,1,desktop,0
124199,7597531.8986714445,91.94,W,1807,16300,debit,HDFC,outlook.com,1,mobile,0
124200,7598235.482949117,721.26,W,3144,12000,credit,HDFC,outlook.com,1,desktop,0
124201,7598633.376435857,41.94,W,1208,7897,debit,SBI,temp-mail.org,1,mobile,0
124202,7599046.245246243,87.44,W,4959,8068,credit,ICICI,yahoo.com,1,mobile,0
124203,7599588.184244489,103.62,W,8144,7561,debit,SBI,yahoo.com,1,desktop,0
124204,7600260.142227153,28.23,C,6544,11409,credit,HDFC,anonymous.com,1,mobile,0
124205,7600828.786254172,296.78,W,1043,5939,debit,SBI,temp-mail.org,1,desktop,0
124206,7601352.244167399,99.15,H,5841,15849,debit,HDFC,temp-mail.org,0,mobile,0
124207,7601446.0200075535,50.97,W,6724,5345,credit,HDFC,yahoo.com,1,mobile,0
124208,7601625.244014768,212.31,W,3183,15207,credit,Axis,gmail.com,1,mobile,0
124209,7601688.7019246025,9.14,C,3723,5500,debit,Axis,protonmail.com,1,desktop,0
124210,7601862.681761381,34.16,W,2975,7340,credit,Axis,yahoo.com,1,desktop,0
124211,7602592.71979629,56.03,W,4981,8356,credit,ICICI,hotmail.com,0,mobile,0
124212,7602741.786494536,527.27,W,6660,5204,credit,ICICI,gmail.com,1,mobile,0
124213,7602964.981580644,117.25,W,4974,17423,debit,Axis,yahoo.com,0,desktop,0
124214,7603284.334421038,337.88,H,1937,11012,debit,Axis,yahoo.com,1,desktop,0
124215,7603469.517023912,22.31,W,3589,17119,debit,ICICI,gmail.com,1,desktop,0
124216,7603526.121171996,30.18,C,8415,9411,debit,SBI,yahoo.com,1,desktop,0
124217,7603643.537105288,16.93,W,5315,12295,debit,SBI,gmail.com,1,mobile,0
124218,7603862.194574654,17.69,S,4017,15588,credit,Axis,protonmail.com,1,mobile,0
124219,7604352.444254376,6.69,C,2006,8916,credit,Kotak,hotmail.com,1,desktop,0
124220,7604782.016420716,895.39,C,3606,8608,debit,Axis,yahoo.com,0,unknown,1
124221,7604914.842543442,63.52,W,4745,5228,debit,SBI,hotmail.com,0,mobile,0
124222,7605310.888356756,37.14,S,2911,14862,credit,Axis,hotmail.com,1,tablet,0
124223,7605762.219581013,18.11,C,6565,9448,credit,Kotak,temp-mail.org,0,mobile,0
124224,7605902.023831851,28.88,H,6263,12022,credit,ICICI,outlook.com,1,mobile,0
124225,7606501.897788269,11.46,C,3807,6038,debit,ICICI,yahoo.com,0,desktop,0
124226,7606651.487516222,61.02,W,8241,14090,credit,HDFC,yahoo.com,1,unknown,0
124228,7607239.084118525,112.0,C,1761,7684,debit,Other,gmail.com,0,desktop,0
124229,7607687.990799994,19.11,S,5216,12303,credit,HDFC,yahoo.com,1,desktop,0
124230,7607699.97966809,6.49,S,1014,15494,debit,Other,anonymous.com,1,mobile,0
124231,7608130.696947254,89.68,W,3267,11886,credit,SBI,outlook.com,1,tablet,0
124232,7608210.579927809,79.36,H,5402,14519,credit,HDFC,gmail.com,1,mobile,0
124233,7608598.29242634,27.47,C,5919,5606,debit,Kotak,gmail.com,1,unknown,0
124234,7608742.700387721,92.96,W,5567,5603,debit,Kotak,yahoo.com,1,mobile,0
124235,7608747.288469946,391.94,W,2705,11994,debit,ICICI,gmail.com,1,mobile,0
124236,7608777.286454862,76.73,C,3734,11114,credit,HDFC,hotmail.com,1,mobile,0
124237,7608958.516517569,141.07,H,4903,8064,debit,HDFC,temp-mail.org,1,mobile,0
124238,7609008.603051927,166.32,W,4700,11517,debit,Kotak,yahoo.com,0,mobile,0
124239,7609744.566863636,89.87,H,3396,8877,debit,HDFC,hotmail.com,1,mobile,0
124240,7610026.67488853,14.41,S,5097,9536,debit,Axis,hotmail.com,1,desktop,0
124241,7610352.360463795,11.41,W,8021,6662,debit,SBI,yahoo.com,1,tablet,0
124242,7610409.335655648,28.95,W,2055,5232,credit,ICICI,gmail.com,1,mobile,0
124243,7610497.099912786,12.91,S,5974,12843,debit,SBI,hotmail.com,1,tablet,0
124244,7610824.662142893,120.95,W,2333,12477,credit,HDFC,anonymous.com,0,desktop,1
124245,7611394.123777771,16.22,C,6789,12086,credit,Axis,gmail.com,1,mobile,0
124246,7611659.218503357,47.82,H,4336,9398,debit,Axis,gmail.com,1,desktop,0
124247,7612789.832754063,59.87,W,3322,8399,credit,SBI,hotmail.com,1,desktop,0
124248,7612968.35506831,108.71,W,1645,6535,debit,ICICI,gmail.com,1,desktop,0
124249,7613402.653931428,91.45,C,3401,7341,debit,Axis,temp-mail.org,1,mobile,0
124250,7613424.149171661,50.85,H,5537,6652,credit,HDFC,gmail.com,1,mobile,0
124251,7613857.806378748,27.31,W,3816,9461,debit,SBI,gmail.com,1,mobile,0
124252,7613887.943666252,213.43,H,4468,12855,debit,HDFC,gmail.com,0,tablet,0
124253,7614173.598423499,7.18,S,3821,11037,credit,ICICI,anonymous.com,1,mobile,0
124254,7614766.588133055,129.72,H,1610,5086,credit,ICICI,gmail.com,1,desktop,0
124255,7615275.584631918,83.26,W,2180,12168,debit,HDFC,gmail.com,1,desktop,0
124256,7615833.155692519,45.57,H,5289,14429,credit,ICICI,hotmail.com,0,mobile,0
124257,7616122.375440412,113.25,W,4145,11263,credit,Axis,anonymous.com,0,unknown,0
124258,7616258.996205313,18.11,H,8454,9905,debit,SBI,gmail.com,1,unknown,0
124259,7616437.317913026,19.18,C,5520,14410,debit,ICICI,gmail.com,1,desktop,0
124260,7616496.069458755,140.4,W,7527,9737,debit,HDFC,protonmail.com,1,tablet,0
124261,7616787.999900292,141.11,W,2830,13038,credit,Other,gmail.com,1,mobile,0
124262,7616881.5986962635,91.33,W,1824,9479,credit,Axis,gmail.com,0,desktop,0
124263,7616882.743134523,225.41,W,5732,13841,debit,Other,outlook.com,1,mobile,0
124264,7617618.198753721,133.42,W,4739,15787,debit,ICICI,yahoo.com,1,mobile,0
124265,7617707.913002451,19.89,W,3590,6894,debit,SBI,gmail.com,1,mobile,0
124266,7618642.656379015,579.75,W,1012,13760,debit,SBI,gmail.com,1,desktop,0
124267,7618900.816136085,153.28,W,7214,15511,credit,Other,gmail.com,0,mobile,0
124268,7618915.528400464,30.85,H,4122,11284,credit,SBI,yahoo.com,0,desktop,0
124269,7619293.489681017,8.64,H,5672,13865,credit,Other,yahoo.com,1,desktop,0
124270,7620184.922416573,27.59,C,5652,13703,debit,SBI,outlook.com,1,mobile,0
124271,7620410.683501504,150.24,W,1624,10167,debit,HDFC,yahoo.com,1,mobile,0
124272,7620898.036716669,46.77,C,3027,8721,debit,Other,gmail.com,1,mobile,0
124274,7620932.867014678,163.22,W,5536,16802,credit,SBI,hotmail.com,0,unknown,0
124275,7621124.451412704,144.77,W,2305,12660,credit,Other,gmail.com,1,mobile,0
124276,7621701.465690764,6.01,W,1143,11134,debit,Other,outlook.com,1,mobile,0
124277,7621714.667714787,25.06,C,3827,14355,debit,Axis,yahoo.com,1,desktop,0
124278,7621924.753492367,4.95,W,4829,12404,debit,Axis,hotmail.com,1,desktop,0
124279,7621931.091329009,35.05,W,1271,11603,credit,Axis,gmail.com,0,mobile,0
124280,7621934.899484328,67.93,W,6557,9181,credit,Other,gmail.com,1,mobile,0
124281,7624396.657446491,3.33,C,6466,11536,credit,Kotak,gmail.com,1,desktop,0
124282,7624497.302943542,54.23,H,4123,9770,debit,ICICI,yahoo.com,1,tablet,0
